INFO 2025-09-25 07:32:40,031 autoreload 22872 8604131520 Watching for file changes with StatReloader
WARNING 2025-09-25 07:50:50,787 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:50,789 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:50,789 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:50,790 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:50,790 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:50,795 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:50,798 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:50,800 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:50,800 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:50,802 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:50,804 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:50,804 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:50,805 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:50,806 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:51,445 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:51,446 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:51,447 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:51,449 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:51,449 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:51,449 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:51,450 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:51,451 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:51,454 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:51,456 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:51,456 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:51,458 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:51,458 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:51,459 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:51,459 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:51,459 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,064 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:52,066 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:52,067 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:52,068 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:52,069 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,069 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,071 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:52,071 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,072 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:52,073 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,074 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:52,075 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:52,075 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,076 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,076 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,076 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,658 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:52,659 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:52,659 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:52,660 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:52,661 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,661 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,661 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,661 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,663 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:52,664 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:52,665 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:52,665 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:52,666 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,666 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,666 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:52,667 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,232 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:53,234 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:53,235 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:53,236 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:53,237 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,237 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,237 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,238 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,240 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:53,241 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:53,241 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:53,242 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:53,242 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,243 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,243 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,243 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,801 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:53,803 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:53,804 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:53,805 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:53,806 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,806 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,806 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,806 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,808 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:53,809 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:53,811 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:53,811 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:53,812 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,812 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,812 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:53,813 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:54,589 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:54,590 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:54,590 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:54,591 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:54,591 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:54,591 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:54,591 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:54,592 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:54,593 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:54,593 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:54,593 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:54,594 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:54,594 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:54,594 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:54,594 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:54,595 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,143 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:55,145 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:55,146 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:55,147 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:55,147 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,147 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,150 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:55,152 log 22872 6170406912 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:55,152 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,153 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:55,153 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,155 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:55,155 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,155 basehttp 22872 6170406912 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,156 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,155 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,672 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:55,673 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:55,673 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:55,674 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:55,674 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,675 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,676 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:55,677 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:55,677 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,679 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:55,679 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,680 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:55,681 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,682 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,682 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:55,682 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:56,751 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:56,755 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:56,757 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:56,760 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:56,762 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:56,780 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:56,762 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:56,770 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:56,778 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:56,768 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:56,787 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:56,791 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:56,793 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:56,794 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:56,795 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:56,796 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:57,987 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:57,989 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:57,989 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:57,990 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:57,992 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:57,991 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:57,991 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:57,991 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:57,994 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:57,995 log 22872 6170406912 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:57,995 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:57,996 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:57,997 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:57,997 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:57,997 basehttp 22872 6170406912 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:57,997 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:58,924 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:58,925 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:58,927 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:58,928 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:58,928 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:58,929 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:58,929 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:58,930 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:58,934 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:58,936 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:58,938 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:58,940 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:58,941 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:58,942 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:58,942 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:58,942 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:59,773 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:59,774 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:59,776 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:59,777 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:59,778 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:59,778 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:59,778 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:59,781 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:50:59,783 log 22872 6170406912 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:50:59,785 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:50:59,785 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:59,787 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:50:59,788 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:59,788 basehttp 22872 6170406912 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:59,788 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:50:59,788 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:51:00,570 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:51:00,572 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:51:00,575 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:51:00,576 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:51:00,580 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:51:00,580 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:51:00,582 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:51:00,582 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:51:00,582 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:51:00,583 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:51:00,583 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:51:00,587 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:51:00,591 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:51:00,591 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:51:00,593 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
